smiles,sa_score,logp,qed,heavy_atom_count,molecular_weight,h_bond_donors,h_bond_acceptors,lipinski_violations,pass_lipinski,ring_3_count,ring_3_prob,ring_4_count,ring_4_prob,ring_5_count,ring_5_prob,ring_6_count,ring_6_prob,ring_7_count,ring_7_prob,ring_8_count,ring_8_prob,ring_9_count,ring_9_prob,ring_10_count,ring_10_prob,ring_11_count,ring_11_prob,total_rings,error
C1(=CCC(=O)C=C1)c1c[nH]cn1,3.62879255,1.3221,0.673023906,12,160.0636629,1,2,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
n1cc(c2c(c(n[nH]2)C)c1)OC,2.818683643,1.27492,0.688403258,12,163.0745619,1,3,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
C(NC(=O)CCC=N)CC=Nc1c2ccc(cc2[nH]n1)N1CC(=NC1=O)C[C@@H]1S(=O)(=O)N(C)[C@H](C)N1,5.002754704,1.50927,0.275271528,36,515.2063214,4,8,1,TRUE,0,0,0,0,3,0.75,1,0.25,0,0,0,0,0,0,0,0,0,0,4,
c1c(ccc(c1)C(=N)N)OCC,1.590061841,1.36937,0.523254764,12,164.094963,2,2,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
c1c(ccc(c1)N(NC(=CC=CC(O)(C)C)CC)O)N[C@]1([C@@H](C1)C(=O)O)O,4.495272778,2.2128,0.219791317,27,377.195071,6,7,1,TRUE,1,0.5,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
n1c(Cc2ncnc(c2)C=NC2=CCC(=C(F)C=C2)C2=N[C@@H]3CCNC[C@@H]3O2)[nH]sc1=N,5.232620468,1.97697,0.598603317,32,452.1543065,3,9,0,TRUE,0,0,0,0,2,0.4,2,0.4,1,0.2,0,0,0,0,0,0,0,0,5,
N1N(SC(=C1F)NC1=C(N)S[C@@H](S1)CC1=CC(=CC=CC1)C(=C)N1NCCCC1)C,5.231129161,3.9786,0.343724234,30,466.1443361,4,9,0,TRUE,0,0,0,0,2,0.5,1,0.25,1,0.25,0,0,0,0,0,0,0,0,4,
c1cc(ccc1[S@@](N)(O)C)C1=CC=C([C@H]2[C@H](C3=CCCN3CCC(=O)O)[C@H]2O)C=CN1,4.71214546,2.882,0.439573126,31,443.1878774,5,6,0,TRUE,1,0.25,0,0,1,0.25,1,0.25,1,0.25,0,0,0,0,0,0,0,0,4,
n1[nH]cnc1c1ccccc1,2.590113623,1.4717,0.659774145,11,145.0639972,1,2,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
n1ccccc1c1csc(N(O)C)c1N,2.948684767,2.2177,0.763176765,15,221.062283,2,5,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
N1=CCCC(=CC1)c1nc2cc(N)ccc2[nH]1,3.197239505,2.3931,0.733021644,17,226.1218464,2,3,0,TRUE,0,0,0,0,1,0.333333333,1,0.333333333,1,0.333333333,0,0,0,0,0,0,0,0,3,
C1CC=CCN(CC1)C(=O)c1c2n(n(C(=O)c3c(c(c(Cc4n[nH][nH]4)nc3)C)F)cc2)nc1,3.869607167,2.49112,0.463496069,33,450.1928002,2,7,0,TRUE,0,0,1,0.2,2,0.4,1,0.2,0,0,1,0.2,0,0,0,0,0,0,5,
N(C1=CCC=C1)C(=O)O,3.345054469,1.0978,0.550858917,9,125.0476785,2,1,0,TRUE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
C1(=CCC(F)(F)C=C1)C=C1CNN(C1)c1ccc(F)cc1,3.78786439,3.5983,0.895718835,21,292.1187331,1,2,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
c1(ccc(cn1)c1nc(NNC(=O)O)sc1)C(=O)c1ccc(CC)cc1,2.42875319,3.593,0.453615061,26,368.0943114,3,6,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
N1=CC2=CC=CCC2=CC(=C1Cc1ncsc1C)O,4.066135657,3.66072,0.890996462,19,270.0826841,1,4,0,TRUE,0,0,0,0,1,0.333333333,1,0.333333333,1,0.333333333,0,0,0,0,0,0,0,0,3,
C1CNCCN1c1nnnc(c2cnc(c3ccncc3)cc2)c1O,2.799241049,1.1108,0.734150593,25,335.1494582,2,8,0,TRUE,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4,
C1=C(CNNC(=O)C=1)CC1=CC=C[C@@H](C=C1)C(=O)CS(O)(O)O,5.173785152,1.5537,0.485400623,23,338.0936427,5,6,0,TRUE,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,
c1c(c2c(N)cccn2)sc2Nc3n[nH]nc3Cc12,3.661451691,2.1582,0.492640413,19,270.0687653,3,6,0,TRUE,0,0,0,0,2,0.5,2,0.5,0,0,0,0,0,0,0,0,0,0,4,
NCc1ccc(C(=O)N)nc1,2.117615721,-0.3608,0.605096648,11,151.0745619,2,3,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
C1(=O)[C@@H](NC2(CCC2)O)C(=O)N(CC2=CCC=C(c3ccc(cc3)CNC(=O)[C@H](NC3=NCC=CC3)C(=O)O)C=C2)N=C1,4.940992078,1.2015,0.154559597,43,586.2539828,5,9,1,TRUE,0,0,1,0.2,0,0,3,0.6,1,0.2,0,0,0,0,0,0,0,0,5,
C1=Cc2ccc(S(O)(O)O)cc2C=CN1C,3.27274393,3.1559,0.704040174,16,239.0616143,3,4,0,TRUE,0,0,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,2,
C1CC[C@@H](Nc2cc(F)c(nn2)NCc2ccc(C(=O)O)cc2)S1,3.322645574,3.191,0.738776275,24,348.105625,3,6,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
[C@@H]12[C@@H](CC(=C=CCC=C(c3cc4c(cn3)[C@H](C)C(=C4)C(=O)NC)N)S1)C2(O)O,5.306395343,1.873,0.456304489,28,397.1460126,4,6,0,TRUE,1,0.25,0,0,2,0.5,1,0.25,0,0,0,0,0,0,0,0,0,0,4,
n1cc(ccc1)C(=O)N,1.6908157,0.1805,0.577262792,9,122.0480128,1,2,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
N12[C@]3(c4c(C=C3N=CC1=C=CC1=CC=CC(=O)[C@H]1F)cc(NS(O)(O)O)cc4)C2,5.885211658,3.6293,0.445582377,29,413.0845552,4,7,0,TRUE,1,0.2,0,0,1,0.2,3,0.6,0,0,0,0,0,0,0,0,0,0,5,
CCCCCN(O)CC=C=Cc1c(C)nc2c(cnn2C)c1,3.486296558,3.32642,0.48397183,22,300.1950114,1,5,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
C1=CC2=NC=C[C@H]2C(=N1)NCCc1ccc(cc1)O,3.815323992,2.0346,0.865660952,19,253.1215121,2,4,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
O=C(c1nc2cccc(F)c2s1)[C@@H]1N(CN1)CCC1CC1,3.615306691,2.607,0.862597884,21,305.0998114,1,5,0,TRUE,1,0.25,1,0.25,1,0.25,1,0.25,0,0,0,0,0,0,0,0,0,0,4,
[C@@H]12C[C@@H](N=C1Oc1cc(ccc21)SONC(=O)N)[C@H]1C[C@@H]2SCN=C2N1,5.482612653,1.7737,0.532977609,26,391.0772814,3,8,0,TRUE,0,0,0,0,4,0.8,1,0.2,0,0,0,0,0,0,0,0,0,0,5,
c1(NC(=N)C(=O)O)ccccc1,2.237969533,1.16037,0.430423504,12,164.0585775,3,2,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
C1=C(C=C2C(=NN=C12)N)c1ncc(cc1)N(C(=O)CC1=NC=NC1)N,4.359130082,0.2115,0.462082519,25,334.1290571,2,8,0,TRUE,0,0,0,0,3,0.75,1,0.25,0,0,0,0,0,0,0,0,0,0,4,
c1cc(N[C@]23[C@H](C2)O3)sc1c1cc2=C[C@@H](N=c2c(c1)O)C1=C[C@@H](N=C1)C(=O)O,5.359522779,1.2777,0.663676318,28,393.078327,3,7,0,TRUE,2,0.333333333,0,0,3,0.5,1,0.166666667,0,0,0,0,0,0,0,0,0,0,6,
c1cc(cnc1Nc1ncc(NC)s1)c1nc(c(s1)c1ccccc1)C,2.677552769,5.42232,0.484511391,26,379.0925375,2,7,1,TRUE,0,0,0,0,2,0.5,2,0.5,0,0,0,0,0,0,0,0,0,0,4,
c1(O)ccccc1,1.176561279,1.3922,0.514729545,7,94.04186481,1,1,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
C(SC(=O)N1CCC(=O)CC1)CC,2.764074365,1.9145,0.684604411,13,201.0823497,0,3,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
N1=C(C(=N)CNC2=C[C@H](N)CCC2)C=C2SC=C[C@@H]12,5.274153898,1.95847,0.686032542,19,274.1252176,3,5,0,TRUE,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3,
C1(=NC(=NC1=O)c1ccn(C)c1N)CCC,3.415510363,1.1352,0.825631685,16,218.1167611,1,4,0,TRUE,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
c1cc(ccc1C(=O)N)[C@@H](C1=CC=CC1)O,2.962233085,1.7052,0.805704329,16,215.0946287,2,2,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
OC(=O)C[C@@H](C)CC1=CC2=CC(=NCC2=NC=C1N)Nc1cccc(C(=O)O)c1,3.915053463,2.8172,0.585348344,29,394.1641052,4,6,0,TRUE,0,0,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,3,
c1(c(O)cc(cc1)OCCO)Oc1cc(c(cc1)F)F,1.990962224,2.8338,0.884986245,20,282.0703653,2,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
C12=C(O1)C=C([C@H](C)c1nncc(c1)C(=O)N)C=C[C@@H]2NC(=O)[C@@H]1CC[C@H](C1)O,4.810261631,1.0628,0.697943566,28,382.1641052,3,6,0,TRUE,1,0.25,0,0,1,0.25,1,0.25,1,0.25,0,0,0,0,0,0,0,0,4,
c1ccc(cc1)c1cc(ncn1)N(C)C(=O)Nc1ccccc1,2.013950565,3.8119,0.800129253,23,304.1324111,1,3,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,
C1(=O)[C@H]2[C@H](C[C@@H]3[C@]2(C)NN[C@@H]3C2=CC=C(CC=C2)NC(C)(C)C)C[C@H]1c1cc(ccc1)Cl,5.157243644,5.0421,0.602036055,32,451.2390404,3,4,1,TRUE,0,0,0,0,3,0.6,1,0.2,1,0.2,0,0,0,0,0,0,0,0,5,
S=c1[nH]c2-c(cc[nH]c(=S)c2)n1,3.54771215,2.30158,0.633889566,12,194.9924892,2,3,0,TRUE,0,0,0,0,1,0.5,0,0,1,0.5,0,0,0,0,0,0,0,0,2,
C(C(=C)CC#N)CC1=NC(=NC1)CN,4.286158692,1.04828,0.657740038,14,190.1218464,1,4,0,TRUE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
c1ccc(cc1)SC,1.417351809,2.4085,0.517945282,8,124.0346713,0,1,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
c1([C@@H]2S[C@H]3CSC[N@@]3C2)[nH]c2S[C@H](CC)Sc2c1,5.596738549,4.0689,0.883946992,18,316.0196325,1,5,0,TRUE,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4,
c1nc(C(=O)C)sc1NNc1c(F)cccc1,2.716566582,2.9238,0.647701138,17,251.0528612,2,5,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
C(Cc1cc(ccc1O)C=N)N[C@H]1C[C@@H]2Oc3cc(ccc3[C@@H]2O1)[C@H]1CC(=NO1)C,4.617342845,3.60797,0.63598293,30,407.1845063,3,7,0,TRUE,0,0,0,0,3,0.6,2,0.4,0,0,0,0,0,0,0,0,0,0,5,
c1cc(N2CCCC2)cnc1NC,2.00139643,1.7235,0.74523109,13,177.1265975,1,3,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
C1=C(CCC2=C3C=NC(=C3CC=C2C1)N)S(O)(O)O,4.247372311,3.1592,0.59252961,19,280.0881634,4,5,0,TRUE,0,0,0,0,1,0.333333333,1,0.333333333,1,0.333333333,0,0,0,0,0,0,0,0,3,
[C@H]1(N=C(C)C)C(=O)NC[C@H](C(=O)N)S1,4.54623434,-0.4898,0.60951607,14,215.0728477,2,4,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
N1=c2c(=C(C1=O)C)cc1c(COC3=C1CC(=CC3=O)[C@H]1CC=CCC=C1)n2,4.620564536,2.0749,0.720995699,27,358.1317424,0,4,0,TRUE,0,0,0,0,1,0.2,3,0.6,1,0.2,0,0,0,0,0,0,0,0,5,
C(=O)(N[C@H]1C[C@@H]2[C@H]3c4c(c5-c(c(nn5)c5nc(cs5)[C@H]5NCCCCC5)ccc4)CC[C@@]23C1)C,5.119061741,4.8541,0.568232968,34,473.2249316,2,6,0,TRUE,1,0.142857143,0,0,3,0.428571429,1,0.142857143,2,0.285714286,0,0,0,0,0,0,0,0,7,
C1(=O)C=C(CO)C(=N)C=N1,3.991495008,-0.46413,0.513967677,10,138.0429274,2,3,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
C1=C(CC(=O)C(=C1)Oc1ccc2O[C@H](Oc2c1)C(F)(F)F)CNC1=CCC(=CC1)N,4.450862896,3.618,0.757360831,30,420.1296917,2,6,0,TRUE,0,0,0,0,1,0.25,3,0.75,0,0,0,0,0,0,0,0,0,0,4,
[C@@H]1(C#N)C[C@@H]2C(=C)[C@H](N)NC2=CC1,5.249430507,0.86428,0.536760606,13,175.1109474,2,3,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
c12c(cccc2)nc2-c1cc1c(s2)[nH]c(=O)[nH]1,2.717763813,2.5707,0.49674954,17,241.0309828,2,3,0,TRUE,0,0,0,0,2,0.5,2,0.5,0,0,0,0,0,0,0,0,0,0,4,
Clc1ccc(cc1)[C@@H]1C=NN=C(C=C1)OCC,3.552789119,3.4142,0.789695251,17,248.0716407,0,3,0,TRUE,0,0,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,2,
c1c(NNc2ccc(cc2)CCCN)ccc(C2=CCCN=C2)c1,2.679931829,3.8748,0.678567388,24,320.2000968,3,4,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,
C(NC1=C(C)C(=O)NC1)N=O,4.049232644,-0.2963,0.54968956,11,155.0694765,2,4,0,TRUE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
n1cc(c2ncc(O)cc2)cnc1,2.31456728,1.2442,0.704463656,13,173.0589118,1,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
c1(N)ncc(c2n[nH]nn2)cc1CCc1ccc(cn1)CC,2.644040184,1.5865,0.739940219,22,295.1545435,2,6,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
c1c(C#N)scc1,2.70714974,1.61978,0.496284725,7,108.9986201,0,2,0,TRUE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
[C@@H]1(C(=O)N(CN1)c1ncc2sc(NC(=O)c3sncn3)cc2c1)[N@@]1CC[C@H](O)C1,4.467616329,0.6865,0.551250648,29,431.0834294,3,10,0,TRUE,0,0,0,0,4,0.8,1,0.2,0,0,0,0,0,0,0,0,0,0,5,
S1C2=C[C@H](N(C)N2C[C@H]1[C@@H]1C(=C)N=C(NC(=O)C)S1)C,5.165355224,1.6153,0.797306064,20,310.0922032,1,6,0,TRUE,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,
C1=C(CCCC1)C1=CC2=CC(=N[C@@H]2C=N1)C[C@@H]1NCNCC1,4.89285978,2.5038,0.840471623,22,296.2000968,2,4,0,TRUE,0,0,0,0,1,0.25,3,0.75,0,0,0,0,0,0,0,0,0,0,4,
C(c1c(ccc(c1)C(=O)N=CCc1ccccc1)C(=O)N)(F)(F)F,2.514240496,3.258,0.871807126,24,334.0929123,1,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
O=C1Oc2cc(C3=CC(=C(C(=O)C3)C)SCNC(=O)C(=O)O)ccc2C1=O,3.425306211,1.31,0.34264893,27,387.0412728,2,7,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
n1cc(Cl)cc(c1)Nc1ccccc1,1.75315976,3.4786,0.810373801,14,204.045426,1,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
Nc1cc(O)ccc1C(=O)CNC(=O)c1nsc([C@H]2NC2)c1,3.554905621,0.6879,0.364727494,22,318.0786613,4,7,0,TRUE,1,0.333333333,0,0,1,0.333333333,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3,
c12cc(N)ccc1cc(C(=O)Nc1ccccc1)cc2,1.564916326,3.6743,0.692151185,20,262.1106131,2,2,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,
CN(c1cc(F)cnc1)C,2.259910392,1.2867,0.58389665,10,140.0749765,0,2,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
c12n(nc(C)[nH]2)nc2c1cccc2,2.975400479,1.51902,0.558423363,13,172.0748963,1,3,0,TRUE,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3,
O=C(O)NCNC(=O)c1ccc(c(F)n1)[C@H]1COC2=C1CC(=NC(=O)C2)C,4.160468417,1.3248,0.536769718,27,376.1182979,3,5,0,TRUE,0,0,0,0,1,0.333333333,1,0.333333333,1,0.333333333,0,0,0,0,0,0,0,0,3,
c1cc(ccc1O)[C@H](NO)O,2.902928023,0.3619,0.36735097,11,155.0582431,4,4,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
N(=NNCC1=CSC(=C2CC[C@H](OC)S2)N1)C(=C1[C@H]2[C@@H]1[C@H](C)[C@@H](S(O)(O)O)C2)CC,6.013448841,5.3317,0.248048826,30,474.1429184,5,9,1,TRUE,1,0.25,0,0,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,4,
c1[nH]cc(C[C@@H](C)C(=O)c2ccc(cc2)CC[C@H]2C(O)(C2)O)c1,3.562134828,2.7096,0.543387765,23,313.1677936,3,3,0,TRUE,1,0.333333333,0,0,1,0.333333333,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3,
O([C@H](C#N)n1ccc(c2ccc(cc2)[C@@H]2NCC(C)(C2)C)n1)CNO,4.280710352,2.58578,0.552071596,25,341.185175,3,7,0,TRUE,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3,
[C@H]1(C=CN[C@H](n2c3-c(nnn3)c(cc2)[C@@H](O)CCNC(=O)Nc2ccnc(C)c2)C=C=C1)NC1=NCCCC1,5.037260728,2.59392,0.293303514,39,528.2709703,5,10,1,TRUE,0,0,0,0,1,0.2,3,0.6,0,0,1,0.2,0,0,0,0,0,0,5,
O=C(Nc1sc(C2=CCCCC2)nn1)C,2.57393133,2.4539,0.837474796,15,223.077933,1,4,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
C1[C@H](C[C@H]2C1=CN[C@@H]1C(=CCN=C1N2)CN([C@H]1CC(=O)NC1)CO)C(O)O,5.542954959,-2.0002,0.241437605,27,377.2063043,6,8,1,TRUE,0,0,0,0,2,0.5,1,0.25,1,0.25,0,0,0,0,0,0,0,0,4,
c1cc(N)ccc1CS,2.1003517,1.6986,0.449239298,9,139.0455703,2,2,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
C1c2sc(c3ccccc3F)cc2C(=O)N=C1c1nn(C)nc1,3.145593619,2.8683,0.727381564,23,326.0637602,0,5,0,TRUE,0,0,0,0,2,0.5,2,0.5,0,0,0,0,0,0,0,0,0,0,4,
C1=c2nc3NN=C(NOC4CCNCC4)C=c3cc2SC(=N1)NCC1OO1,4.665619039,-1.0485,0.290457202,27,389.1270085,4,11,1,TRUE,1,0.2,0,0,0,0,4,0.8,0,0,0,0,0,0,0,0,0,0,5,
Cl[C@H]1C=NC2=NCC(=NC2=C1)F,5.150702551,1.3422,0.51114864,12,185.0156031,0,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
c1scc(c1)Nc1cc2CCC=Nc2nc1,3.248844629,3.5352,0.854858703,16,229.0673684,1,4,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
c1c(ccc(c2ccc(CC)c(CC=CCC(=O)O)c2)c1)OCNC1CC1,2.63630758,4.5777,0.477970266,27,365.1990937,2,3,0,TRUE,1,0.333333333,0,0,0,0,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
C1(=O)C(=CC=C[C@@H]1c1c[nH]c(C(=O)NCCCO)c1)O,3.579066119,0.7913,0.596988622,20,276.111007,4,4,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
n1(cccn1)CCC1CC1,2.167282629,1.6832,0.617844748,10,136.1000484,0,2,0,TRUE,1,0.5,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,
c1cc(N)ccc1c1cc(F)c(cc1)O,1.731868284,2.7805,0.699844277,15,203.0746422,2,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
c1cc(OC2=C(C(=O)NCC2)O)cc(O)c1C(=O)NNCC[C@]12[C@H](C1)C2,3.353146797,1.095,0.367243427,26,359.1481208,5,6,0,TRUE,2,0.5,0,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,4,
N1=C2N=NN=C2C(=NC1)OC,4.438640721,0.2227,0.487812115,11,151.0494098,0,6,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
C1=NC(=CN=C(N)C1)c1cnc(cc1)Nc1cc(C)c(CCN)cc1,3.155212775,2.76492,0.782163055,25,334.1905947,3,6,0,TRUE,0,0,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,3,
C1C(CCC1)COC1=N[C@@H](C)N(C)[C@@H]1C,3.885258153,2.2716,0.698184203,15,210.1732133,0,3,0,TRUE,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
c1c(C#N)ncc(c1)C(=O)N,2.233914182,0.05218,0.60908682,11,147.0432618,1,3,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
C1CCCNC1=O,2.235092817,0.2865,0.464246084,7,99.06841391,1,1,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
C12=C3C(=NC1=Nc1c(cccc1)C2=O)N=CN=CC3,3.560775317,2.1244,0.693041206,19,248.0698109,0,5,0,TRUE,0,0,0,0,1,0.25,2,0.5,1,0.25,0,0,0,0,0,0,0,0,4,
C(=O)(O)c1ccc(c(O)c1)CC[C@@H]1[C@@H]2[C@@H](Cc3n2nnc3[C@H](C)C(=O)O)C(=O)N1,4.395182235,0.7146,0.552689987,29,400.1382844,4,7,0,TRUE,0,0,0,0,3,0.75,1,0.25,0,0,0,0,0,0,0,0,0,0,4,
C1=CCN2N[C@@H](SC2=C1)N,4.954636098,0.1933,0.523879468,10,155.0517183,2,4,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
n1ccccc1NCC(=N)C,2.542033091,1.53317,0.640157543,11,149.0952974,2,3,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
C1(=CC=C(c2ccc(CONC(=C)C(=O)O)cc2)C(=O)C1)N1CCN(C)C1,3.329698027,1.7511,0.559666143,27,369.1688562,2,6,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
c1n(c2nc(C)ncc2)ccc1C(=O)O,2.542211141,1.27392,0.797655712,15,203.0694765,1,4,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
c1cc2c(cc1)nc(s2)C(=O)NC(=O)NC1CCOCC1,2.297838576,1.9147,0.887976636,21,305.0834123,2,5,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
C(=C1CC[C@H](N1)[C@H]1C[C@@H](SC1)CNC(=O)NCCCCC)C(=O)O,4.304371299,2.318,0.396214759,24,355.1929628,4,4,0,TRUE,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
c1cc(SC)cc2c1n[nH]n2,2.514756586,1.6798,0.653514598,11,165.0360682,1,3,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
C1C=CC[C@H](N=Cc2ccc(c3ccccn3)cc2O)C1,3.233313193,3.9818,0.681462205,21,278.1419132,1,3,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,
c1ccncc1c1cccnc1,1.678326177,2.1436,0.631772953,12,156.0687483,0,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
c1(snc(Nc2nnc(N=C(C)C)cc2)c1)C,3.475364659,3.09742,0.846419917,17,247.0891664,1,6,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
c1cc(O)ccc1C(=O)O,1.380525777,1.0904,0.610258506,10,138.0316941,2,2,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
n1c2-c(c3c1SCN3)ccccc2,3.058088271,2.6615,0.687645588,13,188.0408193,1,3,0,TRUE,0,0,0,0,2,0.666666667,0,0,1,0.333333333,0,0,0,0,0,0,0,0,3,
c1cc(CNC(=O)c2ncn(c2)C)ccc1C1=CCC(=O)C(=CC1)O,2.917729893,2.5383,0.8978173,25,337.1426415,2,5,0,TRUE,0,0,0,0,1,0.333333333,1,0.333333333,1,0.333333333,0,0,0,0,0,0,0,0,3,
c1(ccccc1O[C@H]1CCCNC1)N,2.580448197,1.3996,0.696212944,14,192.1262631,2,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
